,Datetime,Tweet Id,original_text,id_x,id_y,name,place_type,full_name,country,bounding_box,centroid
2876,2022-09-27 11:50:10+00:00,1574728101002559488,"IkejaBird organizes Free Medical Outreach for Onigbongbo Market Traders

https://t.co/RBhwjSrRrx

#viralvideo #trending #foryoupage #medicaloutreach #health #sponsors #healthscreening #bpcheck #malaria #cholesterollevel #typhoid #contents #outreach #onigbongbo #traders #ikejabird https://t.co/NWvRtGJg8Y",011a942e0a0e8fb2,011a942e0a0e8fb2,Lagos,admin,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[2.7063037, 6.3703877], [2.7063037, 6.6985461], [4.350022, 6.6985461], [4.350022, 6.3703877], [2.7063037, 6.3703877]]]}","[3.711223629931398, 6.534464]"
2856,2022-09-28 09:00:03+00:00,1575047673966514176,"ASIWAJU BOLA TINUBU ON HEALTH

Tinubu established a Free malaria healthcare scheme, which saw children ages 12 years and below, and adults aged 60 years and above, get free malaria treatment. This also includes free antenatal programme.

Asiwaju for Nigeria 
#TINUBU2023 #BAT2023 https://t.co/TeY8xtjroS",00e55e2b4c491c5f,00e55e2b4c491c5f,Abuja,city,"Abuja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3045544, 8.961887], [7.3045544, 9.1854407], [7.5436339, 9.1854407], [7.5436339, 8.961887], [7.3045544, 8.961887]]]}","[7.456676011172293, 9.0737594]"
3023,2022-09-30 09:13:35+00:00,1575775855350947840,Wetin malaria don use my eye see this two days 😩… tell me why I still feel sick with these meds,00e55e2b4c491c5f,00e55e2b4c491c5f,Abuja,city,"Abuja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3045544, 8.961887], [7.3045544, 9.1854407], [7.5436339, 9.1854407], [7.5436339, 8.961887], [7.3045544, 8.961887]]]}","[7.456676011172293, 9.0737594]"
3022,2022-09-30 09:14:25+00:00,1575776068577144832,"NA YP GIVE ME THIS MALARIA. 

THE AMOUNT OF A/C AND IGBO WEY ENTER MY BODY. 

AS HIM VIDEO CALL ME SAY WHERE I DEY? “I SAY BABA I DEY HOUSE,IF I FIT COME I GO LET YOU KNOW”

SINCE  THAT CALL E NEVER SEE MY BREAK LIGHT. GOD PASS AM 😂😂",00e55e2b4c491c5f,00e55e2b4c491c5f,Abuja,city,"Abuja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3045544, 8.961887], [7.3045544, 9.1854407], [7.5436339, 9.1854407], [7.5436339, 8.961887], [7.3045544, 8.961887]]]}","[7.456676011172293, 9.0737594]"
3017,2022-09-30 20:56:40+00:00,1575952794330140672,"Malaria treatment would always push this ulcer out 
Mehn 💔💔",01eddd9d0dbec2c8,01eddd9d0dbec2c8,Ikeja,city,"Ikeja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.198942, 6.4826762], [3.198942, 6.6985461], [3.43719, 6.6985461], [3.43719, 6.4826762], [3.198942, 6.4826762]]]}","[3.309083744459687, 6.5905933]"
3015,2022-10-01 08:59:10+00:00,1576134617849290753,"Once I’m done taking this malaria tabs! I’m taking a bottle of red wine straight up, to compensate for all these sickness discomfort!",01c46739344ba9f6,01c46739344ba9f6,Federal Capital Territory,admin,"Federal Capital Territory, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.7786135, 8.4504401], [6.7786135, 9.4345273], [7.7274781, 9.4345273], [7.7274781, 8.4504401], [6.7786135, 8.4504401]]]}","[7.186988802142225, 8.93077985]"
3014,2022-10-01 10:21:43+00:00,1576155392232476672,"Malaria you show me shege this week ooooh,my ynash don spoil for injection 😔😔😪😓😓
Chaiii catarrh you no do well oooh🤧🤧🤧🤧🤧",011a942e0a0e8fb2,011a942e0a0e8fb2,Lagos,admin,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[2.7063037, 6.3703877], [2.7063037, 6.6985461], [4.350022, 6.6985461], [4.350022, 6.3703877], [2.7063037, 6.3703877]]]}","[3.711223629931398, 6.534464]"
3013,2022-10-01 10:50:12+00:00,1576162559094190082,"Is becoming a monument for all our president to be traveling abroad for treatment of malaria Bayi 😅

When India dey save Soul and life when it comes to health care

Abeg wetin we nor go travel go get like this even money self nor dey O

We need 2 travel go get am coming Nigeria https://t.co/JPcnF0SDsB",01eddd9d0dbec2c8,01eddd9d0dbec2c8,Ikeja,city,"Ikeja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.198942, 6.4826762], [3.198942, 6.6985461], [3.43719, 6.6985461], [3.43719, 6.4826762], [3.198942, 6.4826762]]]}","[3.309083744459687, 6.5905933]"
3010,2022-10-01 18:49:25+00:00,1576283157007048712,"Try dey chop oh, everything no be malaria and typhoid oh, you fit never chop.
#ObiDatti2023 
@Arsenal https://t.co/pAEdzxj9Ml",00d299a64dc24041,00d299a64dc24041,Abia,admin,"Abia, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.1415877, 4.803997], [7.1415877, 6.0436769], [8.0065173, 6.0436769], [8.0065173, 4.803997], [7.1415877, 4.803997]]]}","[7.485751830617229, 5.4240546]"
3006,2022-10-02 05:33:14+00:00,1576445179543752704,"Congratulations to him, a great achievement to Nigeria 🇳🇬 
His molecular based centered research will surely address the menacing issue of malaria in Africa and will help in designing effective drug and vaccine for the circulating resistant strains. https://t.co/cTFBp8VbuJ",00611f1548c7bdef,00611f1548c7bdef,Kano,city,"Kano, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[8.4475987, 11.9296331], [8.4475987, 12.0803669], [8.6073347, 12.0803669], [8.6073347, 11.9296331], [8.4475987, 11.9296331]]]}","[8.537218642359688, 12.00500315]"
2999,2022-10-02 14:05:38+00:00,1576574129217470465,He dey give the team Malaria... https://t.co/AZRK9kYLiN,00817d75276a95cf,00817d75276a95cf,Lagos,city,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.2131467, 6.4278856], [3.2131467, 6.5583389], [3.4640641, 6.5583389], [3.4640641, 6.4278856], [3.2131467, 6.4278856]]]}","[3.353965876125497, 6.49309225]"
2994,2022-10-03 16:51:44+00:00,1576978319702048772,It is either madness or malaria that can you think this way. How sure are you that your candidate is the best? https://t.co/bqUetI2d8w,0164e69e35a07dda,0164e69e35a07dda,Magado,city,"Magado, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.3874007, 6.685429], [3.3874007, 6.769255], [3.4406767, 6.769255], [3.4406767, 6.685429], [3.3874007, 6.685429]]]}","[3.4087515311564056, 6.72746815]"
2992,2022-10-03 20:07:23+00:00,1577027556913471491,"The stigma against infection in this country is one of the reasons why men would rather choke than get tested.
People can comfortably say they have malaria, why can't they say same for infection if they want to? https://t.co/jQdXP6mD5W",01eddd9d0dbec2c8,01eddd9d0dbec2c8,Ikeja,city,"Ikeja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.198942, 6.4826762], [3.198942, 6.6985461], [3.43719, 6.6985461], [3.43719, 6.4826762], [3.198942, 6.4826762]]]}","[3.309083744459687, 6.5905933]"
2989,2022-10-03 23:49:41+00:00,1577083498438873088,Whoever believe in love he believe in parathphoid and severe malaria ahswear 😂😂😂😂 https://t.co/C7QcNVvzQl,014a875e27311e81,014a875e27311e81,Kaduna,admin,"Kaduna, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.0865873, 8.9965736], [6.0865873, 11.5243811], [8.816134, 11.5243811], [8.816134, 8.9965736], [6.0865873, 8.9965736]]]}","[7.870324275056495, 10.2599149]"
2988,2022-10-04 02:25:35+00:00,1577122731744985088,It's officially my Malaria season...running nose 👃 kick starts it...,01cba65c41c20b24,01cba65c41c20b24,Ilorin,city,"Ilorin, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[4.4752509, 8.4145568], [4.4752509, 8.5453022], [4.6252965, 8.5453022], [4.6252965, 8.4145568], [4.4752509, 8.4145568]]]}","[4.559020728369256, 8.48001865]"
2987,2022-10-04 09:41:02+00:00,1577232315910348800,"I'm having headache on one side of my head... I have to rest it on something to feel better.

The last time I experienced this and went to the hospital,  I was given malaria drugs and told it was ""cerebral malaria"" without any test.",01eddd9d0dbec2c8,01eddd9d0dbec2c8,Ikeja,city,"Ikeja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.198942, 6.4826762], [3.198942, 6.6985461], [3.43719, 6.6985461], [3.43719, 6.4826762], [3.198942, 6.4826762]]]}","[3.309083744459687, 6.5905933]"
2984,2022-10-04 12:18:04+00:00,1577271836991029248,"Stop using your digital devices (phones, Laptops etc) with your naked eyes.

That constant headache you're experiencing is not malaria, it is the effects of blue light entering your eyes.

Wear Anti- Blue Glare Glasses to filter the Blue light from devices 

Thread 🧵

Rinu https://t.co/KnRFKsWHBx",00b3385f2327aff0,00b3385f2327aff0,Ehere,city,"Ehere, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3716453, 5.0892834], [7.3716453, 5.1415914], [7.4138896, 5.1415914], [7.4138896, 5.0892834], [7.3716453, 5.0892834]]]}","[7.3949921302607855, 5.1156677]"
2983,2022-10-04 12:28:19+00:00,1577274413296517121,"Stop using your digital devices (phones, Laptops etc) with your naked eyes.

That constant headache you're experiencing is not malaria, it is the effects of blue light entering your eyes.

Wear Anti- Blue Glare Glasses to filter the Blue light from devices 

Thread 🧵

Rinu https://t.co/2mZex5K2Vh",00b3385f2327aff0,00b3385f2327aff0,Ehere,city,"Ehere, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3716453, 5.0892834], [7.3716453, 5.1415914], [7.4138896, 5.1415914], [7.4138896, 5.0892834], [7.3716453, 5.0892834]]]}","[7.3949921302607855, 5.1156677]"
2978,2022-10-04 16:42:38+00:00,1577338415875592193,The scariest part of having malaria is having to take this 😩 https://t.co/e1fiVnDZiw,01e9308446d7928e,01e9308446d7928e,Ikorudu,city,"Ikorudu, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.4374437, 6.529347], [3.4374437, 6.722446], [3.5733824, 6.722446], [3.5733824, 6.529347], [3.4374437, 6.529347]]]}","[3.5057679191471074, 6.6259017]"
2976,2022-10-05 06:19:54+00:00,1577544088374722561,"According to the 2021 World Malaria Report, Nigeria had the highest number of global malaria cases (27% of global malaria cases) and the highest number of deaths (32% of global malaria deaths) in 2020. Also accounted for an estimated 55.2% of malaria cases in West Africa in 2020. https://t.co/whEi8JmGK0",01cba65c41c20b24,01cba65c41c20b24,Ilorin,city,"Ilorin, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[4.4752509, 8.4145568], [4.4752509, 8.5453022], [4.6252965, 8.5453022], [4.6252965, 8.4145568], [4.4752509, 8.4145568]]]}","[4.559020728369256, 8.48001865]"
2974,2022-10-05 08:30:24+00:00,1577576927967207424,"Community medical outreach is a necessity, many of them don't even know how bad their health is,when they have any slight symptom, it is assumed it's malaria and next is agbo or self medication, while actually it might be something more complicated. So Sad 😔. https://t.co/RmPRheWzeD",00d299a64dc24041,00d299a64dc24041,Abia,admin,"Abia, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.1415877, 4.803997], [7.1415877, 6.0436769], [8.0065173, 6.0436769], [8.0065173, 4.803997], [7.1415877, 4.803997]]]}","[7.485751830617229, 5.4240546]"
2970,2022-10-05 11:29:22+00:00,1577621969029185536,"God I hate malaria drugs😂

Aside the smell, the after effect ehnn
I almost came here to rant on Sunday that Doctors should not recommend any malaria drugs for female cossss😭😭 I was almost rolling on the floor on Sunday 😭😭

The smell too 😭 https://t.co/8Je1VtWwRM",00817d75276a95cf,00817d75276a95cf,Lagos,city,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.2131467, 6.4278856], [3.2131467, 6.5583389], [3.4640641, 6.5583389], [3.4640641, 6.4278856], [3.2131467, 6.4278856]]]}","[3.353965876125497, 6.49309225]"
2966,2022-10-05 16:03:00+00:00,1577690831393267712,"Earlier today, it was really an intriguing view to have witnessed the programme coordinator of malaria prevention scheme at the Kwara state ministry of health at Fate-Tanke road Ilorin, give a very deep lecture on prevention of malaria especially in children and pregnant women.",01cba65c41c20b24,01cba65c41c20b24,Ilorin,city,"Ilorin, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[4.4752509, 8.4145568], [4.4752509, 8.5453022], [4.6252965, 8.5453022], [4.6252965, 8.4145568], [4.4752509, 8.4145568]]]}","[4.559020728369256, 8.48001865]"
3114,2022-10-06 07:36:25+00:00,1577925730977124352,"Small time I spent in Lagos, malaria wan finish me. 😔",00817d75276a95cf,00817d75276a95cf,Lagos,city,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.2131467, 6.4278856], [3.2131467, 6.5583389], [3.4640641, 6.5583389], [3.4640641, 6.4278856], [3.2131467, 6.4278856]]]}","[3.353965876125497, 6.49309225]"
3110,2022-10-06 10:10:05+00:00,1577964403936346113,Let keep every home safe from malaria https://t.co/FyvDxkSE3q,0065f09a6666479e,0065f09a6666479e,Ibadan,city,"Ibadan, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.7770114, 7.2991429], [3.7770114, 7.5590064], [4.0335816, 7.5590064], [4.0335816, 7.2991429], [3.7770114, 7.2991429]]]}","[3.918892141653733, 7.42911945]"
3108,2022-10-06 14:21:49+00:00,1578027755606003713,Advocacy visit to religious leaders and care provider at #Iwo LGA as regards the provision of Malaria treatment offer made available in the #PrimaryHealthCentres. Thanks to @GlobalFund @ACOMIN11 @Fmohnigeria @ministry_osun https://t.co/p6isYxbiji,006268ad653506e5,006268ad653506e5,Osun,admin,"Osun, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[4.0274778, 6.9780072], [4.0274778, 8.1110107], [5.0845742, 8.1110107], [5.0845742, 6.9780072], [4.0274778, 6.9780072]]]}","[4.543812425338991, 7.5407016]"
3106,2022-10-06 16:14:04+00:00,1578056002955526146,"I'm down with malaria how do I prepare for this anniversary sales 😪😢
Dear God I need ur healing please 🙏",0008cb6457ff0b55,0008cb6457ff0b55,Port Harcourt,city,"Port Harcourt, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.9380658, 4.7337699], [6.9380658, 4.9154902], [7.1244854, 4.9154902], [7.1244854, 4.7337699], [6.9380658, 4.7337699]]]}","[7.01751959342015, 4.82465265]"
3100,2022-10-07 05:27:18+00:00,1578255627729530885,Malaria and Typhoid are some bitch ass niggas,018b9512188b1fa8,018b9512188b1fa8,Bako,city,"Bako, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.2215341, 7.5150786], [6.2215341, 7.5758217], [6.2664782, 7.5758217], [6.2664782, 7.5150786], [6.2215341, 7.5150786]]]}","[6.237594878247286, 7.5457097]"
3099,2022-10-07 06:29:10+00:00,1578271193618161665,"It is on record that Asiwaju Bola Tinubu, as Lagos State Governor, established the Roll Back Malaria treatment and also the Pre Hospital Ambulance Services known as (LASAMBUS)

Asiwaju For Nigeria https://t.co/D5sncAz8jc",00e55e2b4c491c5f,00e55e2b4c491c5f,Abuja,city,"Abuja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3045544, 8.961887], [7.3045544, 9.1854407], [7.5436339, 9.1854407], [7.5436339, 8.961887], [7.3045544, 8.961887]]]}","[7.456676011172293, 9.0737594]"
3095,2022-10-07 11:36:45+00:00,1578348601981382657,"My roommate went to the do malaria test and I sent her, “Awww twinssss”😂😂😂😂😭😭😭",00817d75276a95cf,00817d75276a95cf,Lagos,city,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.2131467, 6.4278856], [3.2131467, 6.5583389], [3.4640641, 6.5583389], [3.4640641, 6.4278856], [3.2131467, 6.4278856]]]}","[3.353965876125497, 6.49309225]"
3088,2022-10-08 03:56:00+00:00,1578595039307247616,"Telling fake friends your problems is like discussing your malaria case with mosquitoes.
They will still bite you more.😫",004eba9d6293467f,004eba9d6293467f,Plateau,admin,"Plateau, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[8.5544183, 8.3456921], [8.5544183, 10.3924791], [10.6795862, 10.3924791], [10.6795862, 8.3456921], [8.5544183, 8.3456921]]]}","[9.64213117489832, 9.3693819]"
3087,2022-10-08 09:37:49+00:00,1578681060136624128,"Please tag me to any data giveaway on the TL,
Malaria has dealt with me. This weekend, I just want to stream movies to relax. W for teinz",0065f09a6666479e,0065f09a6666479e,Ibadan,city,"Ibadan, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.7770114, 7.2991429], [3.7770114, 7.5590064], [4.0335816, 7.5590064], [4.0335816, 7.2991429], [3.7770114, 7.2991429]]]}","[3.918892141653733, 7.42911945]"
3086,2022-10-08 09:57:35+00:00,1578686031423238144,"Today is Saturday, but I'm at the office attending to Zuri, Alx, and techYOUnity, with my malaria drugs Landlord got for me staring at me

🥹🫠",0008cb6457ff0b55,0008cb6457ff0b55,Port Harcourt,city,"Port Harcourt, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.9380658, 4.7337699], [6.9380658, 4.9154902], [7.1244854, 4.9154902], [7.1244854, 4.7337699], [6.9380658, 4.7337699]]]}","[7.01751959342015, 4.82465265]"
3080,2022-10-09 07:47:05+00:00,1579015578014351361,Malaria no goodo i just de like  smoked fish  upon say i don stretch body tire... i need a truck to walk over my back mehn,01c46739344ba9f6,01c46739344ba9f6,Federal Capital Territory,admin,"Federal Capital Territory, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.7786135, 8.4504401], [6.7786135, 9.4345273], [7.7274781, 9.4345273], [7.7274781, 8.4504401], [6.7786135, 8.4504401]]]}","[7.186988802142225, 8.93077985]"
3078,2022-10-09 22:05:31+00:00,1579231610536615936,"M Sick 🤮 Malaria/ Typhoid. 
God, Help me back on my feet.
Amen 🙏🏽 https://t.co/zF8pDtycgq",00e55e2b4c491c5f,00e55e2b4c491c5f,Abuja,city,"Abuja, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[7.3045544, 8.961887], [7.3045544, 9.1854407], [7.5436339, 9.1854407], [7.5436339, 8.961887], [7.3045544, 8.961887]]]}","[7.456676011172293, 9.0737594]"
3074,2022-10-10 05:55:20+00:00,1579349842639618049,Covid or Malaria? https://t.co/0CuzU8Btqg,01e9308446d7928e,01e9308446d7928e,Ikorudu,city,"Ikorudu, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.4374437, 6.529347], [3.4374437, 6.722446], [3.5733824, 6.722446], [3.5733824, 6.529347], [3.4374437, 6.529347]]]}","[3.5057679191471074, 6.6259017]"
3072,2022-10-10 13:08:25+00:00,1579458835512586240,When the test result shows she’s Having Malaria And not what you guys Think👶💀 https://t.co/tNb9LffPow,0008cb6457ff0b55,0008cb6457ff0b55,Port Harcourt,city,"Port Harcourt, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[6.9380658, 4.7337699], [6.9380658, 4.9154902], [7.1244854, 4.9154902], [7.1244854, 4.7337699], [6.9380658, 4.7337699]]]}","[7.01751959342015, 4.82465265]"
3046,2022-10-11 17:55:29+00:00,1579893464439091200,Scared of malaria at the moment,0065f09a6666479e,0065f09a6666479e,Ibadan,city,"Ibadan, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.7770114, 7.2991429], [3.7770114, 7.5590064], [4.0335816, 7.5590064], [4.0335816, 7.2991429], [3.7770114, 7.2991429]]]}","[3.918892141653733, 7.42911945]"
3044,2022-10-11 18:37:08+00:00,1579903946352914432,"Person wey no fit pay Mane and Salah big money at a go, dey wish for Liverpool to sign Mbappe.

What is the color of your Malaria ? 😂😂 https://t.co/c42gRdsrb9",00817d75276a95cf,00817d75276a95cf,Lagos,city,"Lagos, Nigeria",Nigeria,"{'type': 'Polygon', 'coordinates': [[[3.2131467, 6.4278856], [3.2131467, 6.5583389], [3.4640641, 6.5583389], [3.4640641, 6.4278856], [3.2131467, 6.4278856]]]}","[3.353965876125497, 6.49309225]"
